50708,25.0,10.0
50692,29.273332096281507,5.686604834616788
50703,33.05118503267803,6.717205144715055
50698,33.04561288016183,6.563828141714657
50686,33.120467095147994,7.751743686906268
50697,36.197179415869336,8.379578936272605
50694,34.38078053792318,6.745445321851759
50690,36.29570184435163,7.093976000279584
50700,35.56101962498256,4.9508949170169245
50693,32.061905558147124,7.923932863061676
50685,29.644897839379688,7.134518123337745
50704,31.73531579214429,5.432606761016458
50699,33.778934070042204,6.377312251849776
50688,31.59385293627542,7.3906958132546015
50707,32.893072764078774,7.008682741535338
50710,35.7507817101857,7.537065265152527
50691,31.853009329901802,7.3690769127533295
50695,31.798331972152468,5.3480475473194
50706,34.546480118282254,7.404857116292126
50696,34.47301097143264,6.152871919299289
50682,31.91603989071316,7.37218247505367
50702,31.88258855305021,5.537172424651867
50689,32.91956361134847,6.173274967787663
50711,37.852314252702016,4.758852916887179
50701,35.39800238230872,7.082614836732256
50687,33.33235035245381,6.036072105354032
50705,31.815583395579505,7.194068198366768
50709,30.65115351904006,7.263017834819279
50683,35.25897637624589,6.5265803570153915
51573,51.18250704483247,7.119556782551041
51574,47.568986059914174,6.295597820404231
51576,52.414286814944845,6.522162105604899
51578,52.333946496668,6.746178694430216
51585,51.028050865925536,7.100390275653024
51559,47.839448149775116,6.517653741540672
51577,51.02529429046201,6.996116450321475
51583,50.25295757239973,7.696325422805593
51563,48.727823123125965,6.533703788877433
51581,46.04601406043684,6.461257877664438
51572,51.49545314950003,6.606899970461111
51560,53.17517928002586,6.604399750337833
51580,49.79289809750839,7.215809372256922
51556,49.461679001929056,7.241230558720882
51570,51.83168454237387,6.796911085690976
51569,51.480754100101095,6.774934540335222
51584,52.09090149570519,7.277096548327173
51566,52.95262935799612,6.526920923333808
51571,51.516784345599966,6.746640036792691
51561,47.62411149790589,6.7861623932307
51567,52.31160752202423,6.616125173079716
51568,50.42455957976865,7.2810635266378405
51582,51.107247366032134,7.559840214315852
51558,55.25718715828909,5.7557617764298685
51557,48.48558802000234,6.365201565471328
51579,50.580209973832254,7.643211075208322
51565,52.94327265779737,6.384819277448695
51562,52.37576245589995,6.622882503694633
51575,49.02846451880227,7.080213780090652
51564,46.00231272737745,5.507660589887316
50668,9.493462538955235,5.102202976567575
50663,25.27881203757392,16.055246373578868
50666,13.734044434532287,4.3243846334019445
50646,13.943958188047503,10.186990210962769
50649,13.011853628819532,8.308412668187502
50642,15.56152393267705,7.295634848593743
50665,11.157711071543174,7.2955993744282965
50647,15.994744447198245,8.002661482147767
50664,11.537257406971243,6.676562324615223
50659,17.5687322767954,7.126633523769967
50653,16.9817670413426,6.543114988702646
50656,29.15764840443929,5.924432508698241
50660,20.924408723437598,7.796183589384991
50654,9.528636746477373,7.09570314525778
51239,23.039738246372767,6.935524732588046
51225,29.388268016633532,6.414112229776907
51227,23.76089276207818,8.453880257070134
51226,22.43570762210422,6.221347291104683
51209,26.879819347744895,13.342835618919317
51214,23.952705065409344,11.28591903827283
51267,24.596138182140532,14.616368264098826
51278,21.60816266801622,7.776282717883703
51276,20.590712744092183,5.527362743790846
51202,30.377263417319647,13.704137352427852
51222,21.743487804655043,8.794271588442431
51235,18.60729300029694,8.995079705692154
51249,29.19288518693712,14.793683282078804
51230,28.882832845052082,11.484959225362678
51205,25.109000508747403,5.937793964656275
